"date","home_team","away_team","home_goals","away_goals","neutral"
"2011-11-11 16:30:00","Bahrain","Iran",1,1,0
"2011-11-11 17:00:00","Burkina Faso","Mali",1,1,0
"2011-11-11 17:00:00","Guinea-Bissau","Togo",1,1,0
"2011-11-11 17:00:00","Jordan","Singapore",2,0,0
"2011-11-11 17:00:00","Qatar","Indonesia",4,0,0
"2011-11-11 17:30:00","Saudi Arabia","Thailand",3,0,0
"2011-11-11 18:00:00","Albania","Azerbaijan",0,1,0
"2011-11-11 18:00:00","Hungary","Liechtenstein",5,0,0
"2011-11-11 18:30:00","Cameroon","Sudan",3,1,0
"2011-11-11 19:00:00","Cyprus","Scotland",1,2,0
"2011-11-11 19:00:00","Denmark","Sweden",2,0,0
"2011-11-11 19:00:00","Lesotho","Burundi",1,0,0
"2011-11-11 20:00:00","Bosnia-Herzegovina","Portugal",0,0,0
"2011-11-11 20:00:00","Bermuda","Barbados",2,1,0
"2011-11-11 20:00:00","Dominican Republic","Cayman Islands",4,0,0
"2011-11-11 20:05:00","Turkey","Croatia",0,3,0
"2011-11-11 20:15:00","Czech Republic","Montenegro",2,0,0
"2011-11-11 20:30:00","Netherlands","Switzerland",0,0,0
"2011-11-11 20:30:00","Greece","Russia",1,1,0
"2011-11-11 20:45:00","Ukraine","Germany",3,3,0
"2011-11-11 20:45:00","Poland","Italy",0,2,0
"2011-11-11 20:45:00","Estonia","Ireland",0,4,0
"2011-11-11 20:45:00","Belgium","Romania",2,1,0
"2011-11-11 21:00:00","France","United States",1,0,0
"2011-11-11 21:00:00","Argentina","Bolivia",1,1,0
"2011-11-11 21:15:00","British Virgin Islands","Curacao",0,3,0
"2011-11-11 21:30:00","Morocco","Uganda",0,1,0
"2011-11-11 22:30:00","Belize","Saint Vincent and The Grenadines",1,1,0
"2011-11-11 23:00:00","Uruguay","Chile",4,0,0
"2011-11-12 00:00:00","Suriname","El Salvador",1,3,0
"2011-11-12 00:00:00","Antigua and Barbuda","Haiti",1,0,0
"2011-11-12 01:00:00","Colombia","Venezuela",1,1,0
"2011-11-12 01:00:00","St. Kitts and Nevis","Canada",0,0,0
"2011-11-12 01:00:00","Paraguay","Ecuador",2,1,0
"2011-11-12 01:00:00","Guyana","Trinidad and Tobago",2,1,0
"2011-11-12 01:00:00","Saint Lucia","Puerto Rico",0,4,0
"2011-11-12 02:00:00","Nicaragua","Commonwealth of Dominica",1,0,0
"2011-11-12 03:00:00","Guatemala","Grenada",3,0,0
"2011-11-12 03:05:00","Panama","Costa Rica",2,0,0
"2011-11-12 03:10:00","Mexico","Serbia",2,0,0
"2011-11-12 13:45:00","Somalia","Ethiopia",0,0,0
"2011-11-12 14:15:00","South Africa","Côte dIvoire",1,1,0
"2011-11-12 16:00:00","Wales","Norway",4,1,0
"2011-11-12 17:00:00","Nigeria","Botswana",0,0,0
"2011-11-12 18:00:00","Algeria","Tunisia",1,0,0
"2011-11-12 18:15:00","England","Spain",1,0,0
"2011-11-13 13:15:00","India","Malaysia",1,1,0
"2011-11-13 17:00:00","Sudan","Uganda",0,0,0
"2011-11-13 19:45:00","Morocco","Cameroon",1,1,0
"2011-11-14 18:00:00","Egypt","Brazil",0,2,0
"2011-11-15 01:00:00","Puerto Rico","Saint Lucia",3,0,0
"2011-11-15 01:00:00","Barbados","Bermuda",1,2,0
"2011-11-15 01:30:00","Cayman Islands","Dominican Republic",1,1,0
"2011-11-15 02:30:00","Honduras","Serbia",2,0,0
"2011-11-15 08:00:00","Korea DPR","Japan",1,0,0
"2011-11-15 12:00:00","Thailand","Australia",0,1,0
"2011-11-15 12:30:00","Singapore","China",0,4,0
"2011-11-15 13:00:00","Macedonia FYR","Albania",0,0,0
"2011-11-15 13:00:00","Indonesia","Iran",1,4,0
"2011-11-15 13:30:00","Lebanon","Korea Republic",2,1,0
"2011-11-15 13:30:00","Burundi","Lesotho",2,2,0
"2011-11-15 13:45:00","Madagascar","Equatorial Guinea",2,1,0
"2011-11-15 13:50:00","Tanzania","Chad",0,1,0
"2011-11-15 14:00:00","Uzbekistan","Tajikistan",3,0,0
"2011-11-15 14:00:00","Kenya","Seychelles",4,0,0
"2011-11-15 14:30:00","Rwanda","Eritrea",3,1,0
"2011-11-15 15:30:00","Kuwait","United Arab Emirates",2,1,0
"2011-11-15 15:30:00","Congo DR","Swaziland",5,1,0
"2011-11-15 15:30:00","Republic of the Congo","São Tomé and Príncipe",1,1,0
"2011-11-15 16:30:00","Belarus","Libya",1,1,0
"2011-11-15 16:30:00","Togo","Guinea-Bissau",1,0,0
"2011-11-15 17:00:00","Nigeria","Zambia",2,0,0
"2011-11-15 17:00:00","Qatar","Bahrain",0,0,0
"2011-11-15 17:00:00","Jordan","Iraq",1,3,0
"2011-11-15 17:30:00","Saudi Arabia","Oman",0,0,0
"2011-11-15 18:00:00","Ghana","Gabon",2,1,0
"2011-11-15 18:00:00","Guinea","Burkina Faso",1,1,0
"2011-11-15 18:00:00","Mozambique","Comoros",4,1,0
"2011-11-15 18:15:00","Slovenia","United States",2,3,0
"2011-11-15 18:30:00","Niger","Botswana",1,1,0
"2011-11-15 19:00:00","Zimbabwe","South Africa",2,1,0
"2011-11-15 19:00:00","Namibia","Djibouti",4,0,0
"2011-11-15 20:00:00","Grenada","Guatemala",1,4,0
"2011-11-15 20:00:00","Ukraine","Austria",2,1,0
"2011-11-15 20:00:00","Saint Vincent and The Grenadines","Belize",0,2,0
"2011-11-15 20:05:00","Croatia","Turkey",0,0,0
"2011-11-15 20:15:00","Luxembourg","Switzerland",0,1,0
"2011-11-15 20:15:00","Denmark","Finland",2,1,0
"2011-11-15 20:15:00","Montenegro","Czech Republic",0,1,0
"2011-11-15 20:30:00","Poland","Hungary",2,1,0
"2011-11-15 20:30:00","Greece","Romania",1,3,0
"2011-11-15 20:45:00","Italy","Uruguay",0,1,0
"2011-11-15 20:45:00","Germany","Netherlands",3,0,0
"2011-11-15 20:45:00","Ireland","Estonia",1,1,0
"2011-11-15 21:00:00","France","Belgium",0,0,0
"2011-11-15 21:00:00","England","Sweden",1,0,0
"2011-11-15 21:00:00","Haiti","Antigua and Barbuda",2,1,0
"2011-11-15 22:00:00","Colombia","Argentina",1,2,0
"2011-11-15 22:00:00","Portugal","Bosnia-Herzegovina",6,2,0
"2011-11-15 22:00:00","Ecuador","Peru",2,0,0
"2011-11-15 22:00:00","Trinidad and Tobago","Guyana",3,0,0
"2011-11-15 22:05:00","Costa Rica","Spain",2,2,0
"2011-11-16 00:30:00","Chile","Paraguay",2,0,0
"2011-11-16 01:00:00","Curacao","British Virgin Islands",6,1,0
"2011-11-16 01:10:00","Canada","St. Kitts and Nevis",4,0,0
"2011-11-16 02:00:00","Venezuela","Bolivia",1,0,0
"2011-11-16 02:00:00","Panama","Commonwealth of Dominica",3,0,0
"2011-11-16 02:30:00","El Salvador","Suriname",4,0,0
"2011-11-16 14:00:00","India","Malaysia",3,2,0
"2011-11-16 14:00:00","Ethiopia","Somalia",5,0,0
"2011-11-22 17:00:00","Maldives","Seychelles",0,0,0
"2011-11-23 02:00:00","American Samoa","Tonga",2,1,0
"2011-11-23 04:30:00","Cook Islands","Samoa",2,3,0
"2011-11-24 17:00:00","Maldives","Seychelles",2,1,0
"2011-11-25 02:00:00","American Samoa","Cook Islands",1,1,0
"2011-11-25 04:30:00","Samoa","Tonga",1,1,0
"2011-11-27 02:00:00","Tonga","Cook Islands",2,1,0
"2011-11-27 04:30:00","Samoa","American Samoa",1,0,0
"2011-11-29 11:15:00","India","Zambia",0,5,0
"2011-12-02 10:30:00","Bangladesh","Pakistan",0,0,0
"2011-12-02 13:30:00","Maldives","Nepal",1,1,0
"2011-12-03 10:30:00","India","Afghanistan",1,1,0
"2011-12-03 13:30:00","Sri-Lanka","Bhutan",3,0,0
"2011-12-04 10:30:00","Bangladesh","Nepal",0,1,0
"2011-12-04 13:30:00","Maldives","Pakistan",0,0,0
"2011-12-05 10:30:00","Sri-Lanka","Afghanistan",1,3,0
"2011-12-05 13:30:00","India","Bhutan",5,0,0
"2011-12-06 10:30:00","Pakistan","Nepal",1,1,0
"2011-12-06 13:30:00","Maldives","Bangladesh",3,1,0
"2011-12-06 17:00:00","Bahrain","Palestine",0,1,0
"2011-12-07 10:30:00","Bhutan","Afghanistan",1,8,0
"2011-12-07 13:30:00","India","Sri-Lanka",3,0,0
"2011-12-09 10:30:00","India","Maldives",3,1,0
"2011-12-09 13:30:00","Nepal","Afghanistan",0,0,0
"2011-12-10 15:30:00","Qatar","Bahrain",2,2,0
"2011-12-11 13:30:00","India","Afghanistan",4,0,0
"2011-12-11 15:30:00","Saudi Arabia","Oman",0,0,0
"2011-12-11 15:30:00","Libya","Sudan",0,1,0
"2011-12-11 17:30:00","Jordan","Palestine",4,1,0
"2011-12-11 21:00:00","Cuba","Costa Rica",1,1,0
"2011-12-13 15:30:00","Bahrain","Iraq",3,0,0
"2011-12-14 15:30:00","Sudan","Jordan",0,0,0
"2011-12-14 15:30:00","Oman","Kuwait",0,2,0
"2011-12-14 17:30:00","Palestine","Libya",1,1,0
"2011-12-16 17:30:00","Qatar","Iraq",0,0,0
"2011-12-16 20:30:00","Poland","Bosnia-Herzegovina",1,0,0
"2011-12-17 17:30:00","Libya","Jordan",0,0,0
"2011-12-17 17:30:00","Sudan","Palestine",0,2,0
"2011-12-18 15:30:00","Angola","Zambia",1,0,0
"2011-12-22 02:15:00","Chile","Paraguay",3,2,0
"2011-12-22 11:00:00","Angola","Namibia",0,0,0
"2011-12-22 17:30:00","Kuwait","Palestine",0,0,0
"2011-12-23 00:35:00","Venezuela","Costa Rica",0,2,0
"2012-01-06 17:00:00","Equatorial Guinea","South Africa",0,0,0
"2012-01-07 15:30:00","Botswana","Zimbabwe",0,0,0
"2012-01-09 15:00:00","Gabon","Burkina Faso",0,0,0
"2012-01-09 17:00:00","Tunisia","Sudan",3,0,1
"2012-01-11 15:30:00","South Africa","Zambia",1,1,0
"2012-01-12 20:00:00","Senegal","Sudan",1,0,0
"2012-01-13 15:30:00","Tunisia","Côte dIvoire",0,2,1
"2012-01-14 15:00:00","Zambia","Namibia",0,0,0
"2012-01-15 10:10:00","Denmark","Norway",1,1,0
"2012-01-15 13:00:00","Angola","Sierra Leone",3,1,0
"2012-01-15 15:00:00","South Africa","Ghana",1,1,0
"2012-01-15 15:30:00","Oman","Congo DR",2,2,0
"2012-01-15 16:00:00","São Tomé and Príncipe","Lesotho",1,0,0
"2012-01-16 15:00:00","Gabon","Sudan",0,0,0
"2012-01-16 15:10:00","Côte dIvoire","Libya",1,0,1
"2012-01-17 15:30:00","Kuwait","Uzbekistan",1,0,0
"2012-01-17 16:00:00","Cameroon","Niger",1,3,0
"2012-01-18 13:00:00","Thailand","Norway",0,1,0
"2012-01-18 17:00:00","Bahrain","Sweden",0,2,0
"2012-01-21 13:05:00","Thailand","Denmark",1,3,0
"2012-01-21 19:35:00","Equatorial Guinea","Libya",1,0,0
"2012-01-21 22:00:00","Senegal","Zambia",1,2,0
"2012-01-22 03:10:00","United States","Venezuela",1,0,0
"2012-01-22 14:00:00","Lesotho","São Tomé and Príncipe",0,0,0
"2012-01-22 15:00:00","Lebanon","Iraq",1,0,0
"2012-01-22 17:00:00","Côte dIvoire","Sudan",1,0,1
"2012-01-22 20:00:00","Burkina Faso","Angola",1,2,0
"2012-01-22 22:00:00","Trinidad and Tobago","Finland",2,3,0
"2012-01-23 17:00:00","Gabon","Niger",2,0,0
"2012-01-23 20:00:00","Morocco","Tunisia",1,2,1
"2012-01-24 17:00:00","Ghana","Botswana",1,0,0
"2012-01-24 20:00:00","Mali","Guinea",1,0,0
"2012-01-25 18:15:00","Libya","Zambia",2,2,0
"2012-01-25 21:15:00","Equatorial Guinea","Senegal",2,1,0
"2012-01-26 02:35:00","Panama","United States",0,1,0
"2012-01-26 03:10:00","Mexico","Venezuela",3,1,1
"2012-01-26 17:00:00","Sudan","Angola",2,2,1
"2012-01-26 20:00:00","Côte dIvoire","Burkina Faso",2,0,1
"2012-01-27 17:00:00","Niger","Tunisia",1,2,1
"2012-01-27 18:00:00","Turkmenistan","Romania",0,4,0
"2012-01-27 18:00:00","Romania","Turkmenistan",4,0,0
"2012-01-27 20:00:00","Gabon","Morocco",3,2,0
"2012-01-28 17:00:00","Botswana","Guinea",1,6,0
"2012-01-28 20:00:00","Ghana","Mali",2,0,0
"2012-01-29 15:00:00","United Arab Emirates","Uzbekistan",1,0,0
"2012-01-29 19:00:00","Libya","Senegal",2,1,0
"2012-01-29 19:00:00","Equatorial Guinea","Zambia",0,1,0
"2012-01-30 19:00:00","Côte dIvoire","Angola",2,0,1
"2012-01-30 19:00:00","Sudan","Burkina Faso",2,1,1
"2012-01-31 19:00:00","Gabon","Tunisia",1,0,0
"2012-01-31 19:00:00","Niger","Morocco",0,1,1
"2012-02-01 19:00:00","Botswana","Mali",1,2,0
"2012-02-01 19:00:00","Ghana","Guinea",1,1,0
"2012-02-04 17:00:00","Zambia","Sudan",3,0,1
"2012-02-04 20:00:00","Côte dIvoire","Equatorial Guinea",3,0,0
"2012-02-05 17:00:00","Gabon","Mali",1,1,0
"2012-02-05 20:00:00","Ghana","Tunisia",1,1,1
"2012-02-08 17:00:00","Zambia","Ghana",1,0,0
"2012-02-08 20:00:00","Mali","Côte dIvoire",0,1,1
"2012-02-11 20:00:00","Ghana","Mali",0,2,0
"2012-02-12 20:30:00","Zambia","Côte dIvoire",0,0,1
"2012-02-15 13:00:00","Liberia","Nigeria",0,2,0
"2012-02-16 00:35:00","Paraguay","Chile",2,0,0
"2012-02-17 12:30:00","Korea DPR","Kuwait",1,1,1
"2012-02-22 01:00:00","Grenada","Guyana",1,2,0
"2012-02-22 12:35:00","China","Kuwait",2,0,0
"2012-02-22 15:00:00","Namibia","Mozambique",3,0,0
"2012-02-23 00:00:00","Jamaica","Cuba",1,0,0
"2012-02-23 00:30:00","Paraguay","Guatemala",2,1,0
"2012-02-23 10:30:00","Oman","India",5,1,0
"2012-02-23 13:00:00","New Zealand","Saudi Arabia",0,6,0
"2012-02-23 14:00:00","Tanzania","Congo DR",0,0,0
"2012-02-23 16:30:00","Iran","Jordan",2,2,0
"2012-02-24 11:20:00","Japan","Iceland",3,1,0
"2012-02-24 13:00:00","Thailand","Maldives",3,0,0
"2012-02-24 13:00:00","United Arab Emirates","Palestine",3,0,0
"2012-02-24 14:40:00","Azerbaijan","Singapore",2,2,0
"2012-02-25 01:30:00","Jamaica","Cuba",3,0,0
"2012-02-25 02:00:00","Nicaragua","Puerto Rico",1,0,0
"2012-02-25 06:00:00","Korea Republic","Uzbekistan",4,2,0
"2012-02-26 22:00:00","Nicaragua","Puerto Rico",4,1,0
"2012-02-27 14:30:00","Azerbaijan","India",3,0,0
"2012-02-27 18:00:00","Egypt","Kenya",5,0,1
"2012-02-28 15:00:00","Armenia","Serbia",0,2,1
"2012-02-28 20:05:00","Bosnia-Herzegovina","Brazil",1,2,1
"2012-02-29 07:40:00","New Zealand","Jamaica",2,3,0
"2012-02-29 09:00:00","China","Jordan",3,1,0
"2012-02-29 09:30:00","Tajikistan","Korea DPR",1,1,0
"2012-02-29 10:30:00","Australia","Saudi Arabia",4,2,0
"2012-02-29 10:30:00","Oman","Thailand",2,0,0
"2012-02-29 11:00:00","Philippines","Malaysia",1,1,0
"2012-02-29 11:30:00","Japan","Uzbekistan",0,1,0
"2012-02-29 12:35:00","Madagascar","Cape Verde Islands",0,4,0
"2012-02-29 13:00:00","Hong Kong","Chinese Taipei",5,1,0
"2012-02-29 13:00:00","Korea Republic","Kuwait",2,0,0
"2012-02-29 13:00:00","United Arab Emirates","Lebanon",4,2,0
"2012-02-29 13:15:00","Burundi","Zimbabwe",2,1,0
"2012-02-29 14:00:00","Tanzania","Mozambique",1,1,0
"2012-02-29 14:00:00","Ethiopia","Benin",0,0,0
"2012-02-29 14:30:00","Rwanda","Nigeria",0,0,0
"2012-02-29 14:30:00","Seychelles","Congo DR",0,4,0
"2012-02-29 14:30:00","Iran","Qatar",2,2,0
"2012-02-29 14:30:00","Latvia","Kazakhstan",0,0,0
"2012-02-29 14:30:00","Bahrain","Indonesia",10,0,0
"2012-02-29 14:30:00","Azerbaijan","Palestine",0,2,0
"2012-02-29 14:45:00","Iraq","Singapore",7,1,0
"2012-02-29 15:00:00","Cyprus","Serbia",0,0,0
"2012-02-29 15:00:00","Georgia","Albania",2,1,0
"2012-02-29 15:00:00","Chad","Malawi",3,2,0
"2012-02-29 15:00:00","Kenya","Togo",2,1,0
"2012-02-29 15:30:00","Republic of the Congo","Uganda",3,1,0
"2012-02-29 16:00:00","Moldova","Belarus",0,0,0
"2012-02-29 16:00:00","São Tomé and Príncipe","Sierra Leone",2,1,0
"2012-02-29 17:00:00","Liberia","Namibia",1,0,0
"2012-02-29 17:30:00","Gambia","Algeria",1,2,0
"2012-02-29 17:30:00","Guinea-Bissau","Cameroon",0,1,0
"2012-02-29 18:00:00","Montenegro","Iceland",2,1,0
"2012-02-29 18:00:00","Armenia","Canada",3,1,0
"2012-02-29 18:00:00","Hungary","Bulgaria",1,1,0
"2012-02-29 18:00:00","Israel","Ukraine",2,3,0
"2012-02-29 18:00:00","Tunisia","Peru",1,1,0
"2012-02-29 18:15:00","Egypt","Niger",1,0,1
"2012-02-29 19:05:00","Luxembourg","Macedonia FYR",2,1,0
"2012-02-29 19:30:00","Turkey","Slovakia",1,2,0
"2012-02-29 19:30:00","Malta","Liechtenstein",2,1,0
"2012-02-29 19:35:00","Romania","Uruguay",1,1,0
"2012-02-29 19:35:00","South Africa","Senegal",0,0,0
"2012-02-29 19:45:00","Denmark","Russia",0,2,0
"2012-02-29 20:00:00","Morocco","Burkina Faso",2,0,0
"2012-02-29 20:30:00","Switzerland","Argentina",1,3,0
"2012-02-29 20:30:00","Austria","Finland",3,1,0
"2012-02-29 20:30:00","Greece","Belgium",1,1,0
"2012-02-29 20:30:00","Croatia","Sweden",1,3,0
"2012-02-29 20:45:00","Italy","United States",0,1,0
"2012-02-29 20:45:00","Poland","Portugal",0,0,0
"2012-02-29 20:45:00","Wales","Costa Rica",0,1,0
"2012-02-29 20:45:00","Northern Ireland","Norway",0,3,0
"2012-02-29 20:45:00","Slovenia","Scotland",1,1,0
"2012-02-29 20:45:00","Ireland","Czech Republic",1,1,0
"2012-02-29 20:50:00","Germany","France",1,2,0
"2012-02-29 21:00:00","England","Netherlands",2,3,0
"2012-02-29 21:30:00","Spain","Venezuela",5,0,0
"2012-03-01 00:00:00","Antigua and Barbuda","Trinidad and Tobago",0,4,0
"2012-03-01 00:30:00","Paraguay","Panama",1,0,0
"2012-03-01 01:00:00","Ecuador","Honduras",2,0,0
"2012-03-01 01:00:00","Bolivia","Cuba",1,0,0
"2012-03-01 01:10:00","Chile","Ghana",1,1,0
"2012-03-01 01:15:00","Guyana","Guatemala",0,2,0
"2012-03-01 02:10:00","Mexico","Colombia",0,2,1
"2012-03-01 05:30:00","El Salvador","Estonia",0,2,1
"2012-03-02 18:15:00","Egypt","Congo DR",0,0,1
"2012-03-03 23:00:00","St. Kitts and Nevis","Antigua and Barbuda",1,0,0
"2012-03-08 10:00:00","Turkmenistan","Maldives",3,1,0
"2012-03-08 12:00:00","Nepal","Palestine",0,2,0
"2012-03-09 10:15:00","Korea DPR","Philippines",2,0,1
"2012-03-09 12:15:00","India","Tajikistan",0,2,0
"2012-03-10 10:15:00","Palestine","Turkmenistan",0,0,0
"2012-03-10 12:15:00","Nepal","Maldives",0,1,0
"2012-03-11 10:00:00","Tajikistan","Korea DPR",0,2,0
"2012-03-11 12:00:00","Philippines","India",2,0,0
"2012-03-12 10:15:00","Maldives","Palestine",0,2,0
"2012-03-12 10:15:00","Nepal","Turkmenistan",0,3,0
"2012-03-13 10:15:00","Tajikistan","Philippines",1,2,0
"2012-03-13 10:15:00","Korea DPR","India",4,0,1
"2012-03-16 09:45:00","Turkmenistan","Philippines",2,1,0
"2012-03-16 13:45:00","Korea DPR","Palestine",2,0,1
"2012-03-19 09:30:00","Philippines","Palestine",4,3,0
"2012-03-19 13:30:00","Turkmenistan","Korea DPR",1,2,1
"2012-03-22 02:00:00","Jamaica","Costa Rica",0,0,0
"2012-03-22 02:10:00","Chile","Peru",3,1,0
"2012-03-29 20:00:00","Egypt","Uganda",2,1,1
"2012-03-31 20:00:00","Egypt","Chad",4,0,1
"2012-04-01 22:00:00","Saint Vincent and The Grenadines","Antigua and Barbuda",1,2,0
"2012-04-12 03:00:00","Costa Rica","Honduras",1,1,0
"2012-04-12 03:15:00","Peru","Chile",0,3,0
"2012-04-12 18:00:00","Egypt","Nigeria",3,2,1
"2012-04-15 18:00:00","Egypt","Mauritania",3,0,1
"2012-04-17 18:00:00","Egypt","Iraq",0,0,1
"2012-04-26 04:00:00","Guatemala","Paraguay",0,1,0
"2012-04-28 11:30:00","Malaysia","Sri-Lanka",6,0,0
"2012-05-02 13:00:00","Iran","Mozambique",3,0,0
"2012-05-11 16:00:00","Lebanon","Egypt",1,4,0
"2012-05-16 17:00:00","Angola","Zambia",0,0,0
"2012-05-18 19:30:00","Lebanon","Jordan",1,2,0
"2012-05-19 03:00:00","Jamaica","Guyana",1,0,0
"2012-05-20 19:00:00","Egypt","Cameroon",2,1,1
"2012-05-22 16:00:00","Palestine","Indonesia",2,1,0
"2012-05-22 19:00:00","Albania","Qatar",2,1,1
"2012-05-22 19:30:00","Egypt","Togo",3,0,1
"2012-05-22 20:45:00","Poland","Latvia",1,0,1
"2012-05-23 12:15:00","Japan","Azerbaijan",2,0,0
"2012-05-23 18:00:00","Iraq","Sierra Leone",1,0,0
"2012-05-23 19:00:00","Libya","Rwanda",2,0,0
"2012-05-23 19:00:00","Botswana","Lesotho",3,0,0
"2012-05-24 02:05:00","Venezuela","Moldova",4,0,0
"2012-05-24 02:30:00","El Salvador","New Zealand",2,2,1
"2012-05-24 03:05:00","Peru","Nigeria",1,0,0
"2012-05-24 20:00:00","Georgia","Turkey",1,3,0
"2012-05-25 18:45:00","Russia","Uruguay",1,1,0
"2012-05-25 20:30:00","Croatia","Estonia",3,1,0
"2012-05-25 20:45:00","Belgium","Montenegro",2,2,0
"2012-05-25 21:00:00","Morocco","Senegal",0,1,0
"2012-05-26 04:05:00","Costa Rica","Guatemala",3,2,0
"2012-05-26 14:00:00","Mozambique","Namibia",0,0,1
"2012-05-26 15:00:00","Tanzania","Malawi",0,0,1
"2012-05-26 15:30:00","Brazil","Denmark",3,1,1
"2012-05-26 16:05:00","Ireland","Bosnia-Herzegovina",1,0,0
"2012-05-26 17:00:00","Poland","Slovakia",1,0,1
"2012-05-26 18:00:00","Spain","Serbia",2,0,1
"2012-05-26 18:00:00","Switzerland","Germany",5,3,0
"2012-05-26 18:00:00","Portugal","Macedonia FYR",0,0,0
"2012-05-26 18:00:00","Jordan","Sierra Leone",2,0,0
"2012-05-26 19:00:00","Guinea","Cameroon",1,2,0
"2012-05-26 20:00:00","Turkey","Finland",2,3,0
"2012-05-26 20:00:00","Burkina Faso","Benin",2,2,0
"2012-05-26 20:00:00","Netherlands","Bulgaria",1,2,0
"2012-05-26 20:15:00","Czech Republic","Israel",2,1,1
"2012-05-26 20:30:00","Greece","Slovenia",1,1,1
"2012-05-26 20:45:00","Norway","England",0,1,0
"2012-05-26 21:30:00","Algeria","Niger",3,0,0
"2012-05-27 00:45:00","El Salvador","Moldova",2,0,1
"2012-05-27 02:20:00","United States","Scotland",5,1,0
"2012-05-27 03:10:00","Honduras","New Zealand",0,1,1
"2012-05-27 16:00:00","Oman","Lebanon",1,1,0
"2012-05-27 18:00:00","Albania","Iran",1,0,1
"2012-05-27 19:00:00","Tunisia","Rwanda",5,1,0
"2012-05-27 21:00:00","France","Iceland",3,2,0
"2012-05-27 21:05:00","Mexico","Wales",2,0,1
"2012-05-28 01:00:00","Jamaica","Panama",0,1,0
"2012-05-28 19:00:00","Qatar","Palestine",0,0,0
"2012-05-28 20:00:00","Ukraine","Estonia",4,0,1
"2012-05-29 19:00:00","Angola","Macedonia FYR",0,0,1
"2012-05-29 19:45:00","Lithuania","Russia",0,0,0
"2012-05-29 20:00:00","Bulgaria","Turkey",0,2,0
"2012-05-30 17:00:00","Azerbaijan","Andorra",0,0,0
"2012-05-30 20:00:00","Spain","Korea Republic",4,1,1
"2012-05-30 20:15:00","Switzerland","Romania",0,1,0
"2012-05-30 20:15:00","Sweden","Iceland",3,2,0
"2012-05-30 20:30:00","Netherlands","Slovakia",2,0,0
"2012-05-31 02:10:00","United States","Brazil",1,4,0
"2012-05-31 20:30:00","Germany","Israel",2,0,0
"2012-05-31 20:30:00","Greece","Armenia",1,0,1
"2012-05-31 21:00:00","France","Serbia",2,0,0
"2012-06-01 03:00:00","Samoa","Tahiti",1,10,0
"2012-06-01 03:05:00","Mexico","Bosnia-Herzegovina",2,1,1
"2012-06-01 06:00:00","Vanuatu","New Caledonia",2,5,0
"2012-06-01 14:00:00","Hong Kong","Singapore",1,0,0
"2012-06-01 14:45:00","Malaysia","Philippines",0,0,0
"2012-06-01 15:00:00","Kazakhstan","Kyrgyzstan",5,2,0
"2012-06-01 16:30:00","Latvia","Lithuania",5,0,0
"2012-06-01 19:00:00","Czech Republic","Hungary",1,2,0
"2012-06-01 19:00:00","Ghana","Lesotho",7,0,0
"2012-06-01 19:30:00","Estonia","Finland",1,2,0
"2012-06-01 20:00:00","Egypt","Mozambique",2,0,0
"2012-06-01 20:30:00","Austria","Ukraine",3,2,0
"2012-06-01 20:45:00","Russia","Italy",3,0,1
"2012-06-02 02:00:00","Puerto Rico","Nicaragua",3,1,0
"2012-06-02 03:00:00","Fiji","New Zealand",0,1,1
"2012-06-02 04:00:00","Guatemala","Costa Rica",1,0,0
"2012-06-02 04:00:00","Panama","Jamaica",2,1,0
"2012-06-02 06:00:00","Solomon Islands","Papua New Guinea",1,0,0
"2012-06-02 15:00:00","Kenya","Malawi",0,0,0
"2012-06-02 16:00:00","Central African Republic","Botswana",2,0,0
"2012-06-02 16:30:00","Cameroon","Congo DR",1,0,0
"2012-06-02 17:00:00","Denmark","Australia",2,0,0
"2012-06-02 17:00:00","Luxembourg","Malta",0,2,0
"2012-06-02 17:00:00","Poland","Andorra",4,0,0
"2012-06-02 18:15:00","England","Belgium",1,0,0
"2012-06-02 18:30:00","Sierra Leone","Cape Verde Islands",2,1,0
"2012-06-02 18:30:00","Gambia","Morocco",1,1,0
"2012-06-02 19:00:00","Côte dIvoire","Tanzania",2,0,0
"2012-06-02 19:00:00","Norway","Croatia",1,1,0
"2012-06-02 19:00:00","Sudan","Zambia",0,3,0
"2012-06-02 19:00:00","Tunisia","Equatorial Guinea",3,1,0
"2012-06-02 20:00:00","Netherlands","Northern Ireland",6,0,0
"2012-06-02 20:00:00","Uruguay","Venezuela",1,1,0
"2012-06-02 20:00:00","Senegal","Liberia",3,1,0
"2012-06-02 20:00:00","Burkina Faso","Republic of the Congo",0,3,0
"2012-06-02 20:45:00","Portugal","Turkey",1,3,0
"2012-06-02 21:30:00","Algeria","Rwanda",4,0,0
"2012-06-02 22:10:00","Bolivia","Chile",0,2,0
"2012-06-02 22:30:00","El Salvador","Honduras",0,3,1
"2012-06-03 00:30:00","Argentina","Ecuador",4,0,0
"2012-06-03 03:00:00","Vanuatu","Samoa",5,0,0
"2012-06-03 06:00:00","Tahiti","New Caledonia",4,3,0
"2012-06-03 12:30:00","Finland","Latvia",1,1,0
"2012-06-03 12:30:00","Japan","Oman",3,0,0
"2012-06-03 15:00:00","South Africa","Ethiopia",1,1,0
"2012-06-03 15:00:00","Zimbabwe","Guinea",0,1,0
"2012-06-03 15:30:00","Estonia","Lithuania",1,0,0
"2012-06-03 16:00:00","Uzbekistan","Iran",0,1,0
